OBJECTID,Name,Baujahr,Gesamtleistung (MW),Anzahl,Typ (WKA),Ort,Landkreis,Breitengrad,Längengrad,Projektierer / Betreiber,Bemerkungen,x,y
6792,Windpark Merbitz-Domnitz-Neutz,,,,eno energy eno 82 2.0 (6×),,,51.6175,11.8503,,,1319169.3617,6731257.849
6793,Windpark Merbitz-Domnitz-Neutz,,,,Enercon E-92 (1×),,,51.6175,11.8503,,,1319169.3617,6731257.849
6794,Windpark Merbitz-Domnitz-Neutz,,,,Enercon E-101 (1×),,,51.6175,11.8503,,,1319169.3617,6731257.849
6795,Windpark Merbitz-Domnitz-Neutz,,,,eno energy eno 92 2.2 (10×),,,51.6175,11.8503,,,1319169.3617,6731257.849
6796,Windpark Molau-Leislau,2002,71.6,37,Vestas V66-1.65MW (16×),Leislau,BLK,51.0703,11.7869,"Ostwind, MDP, GGEW",Repowering geplant,1312111.706,6633738.4123
6797,Windpark Molau-Leislau,2009,,,Enercon E-82 (13×),Meyhen,,51.0703,11.7869,,,1312111.706,6633738.4123
6798,Windpark Molau-Leislau,2010,,,Enercon E-82 E2 (5×),Molauer Land,,51.0703,11.7869,,,1312111.706,6633738.4123
6799,Windpark Molau-Leislau,2011,,,Enercon E-92 (2×),Prießnitz,,51.0703,11.7869,,,1312111.706,6633738.4123
6800,Windpark Molau-Leislau,2012,,,Vestas V112–3.0MW (1×),,,51.0703,11.7869,,,1312111.706,6633738.4123
6801,Windpark Molau-Leislau,2014,,,,,,51.0703,11.7869,,,1312111.706,6633738.4123
6802,Windpark Molau-Leislau,2015,,,,,,51.0703,11.7869,,,1312111.706,6633738.4123
6803,Windpark Molau-Leislau,2016,,,,,,51.0703,11.7869,,,1312111.706,6633738.4123
6804,Windpark Mücheln-Oechlitz,2003,8.7,6,Nordex N43/600 (3×),Mücheln,SK,51.3069,11.7356,EFI Wind,,1306401.0162,6675761.381
6805,Windpark Mücheln-Oechlitz,2011,,,Enercon E-82 E2 (3×),,,51.3069,11.7356,,,1306401.0162,6675761.381
6806,Windpark Mühlanger,2007,14,7,Enercon E-70 (7×),Mühlanger,WB,51.8672,12.7258,WSB,,1416629.5759,6776149.0369
6807,Windpark Mühlanger,2008,,,,Wittenberg,,51.8672,12.7258,,,1416629.5759,6776149.0369
6808,Windpark Mühlanger,,,,,Zörnigall,,51.8672,12.7258,,,1416629.5759,6776149.0369
6809,Windpark Neuendorf-Kakerbeck,2000,22.95,27,Frisia F56/850 (27×),Neuendorf,SAW,52.6669,11.2394,NEVAG,"Größter Windpark mit Frisia-Anlagen, Repowering geplant (7× Enercon E-138 EP3 E2 statt 13× Frisia F56/850), weiteres Repowering geplant",1251164.2848,6921619.5555
6810,Windpark Neuendorf-Kakerbeck,2001,,,,Kakerbeck,,52.6669,11.2394,,,1251164.2848,6921619.5555
6811,Windpark Neuferchau-Kusey,2001,44.6,20,NEG Micon NM 60/1000 (8×),Neuferchau,SAW,52.5844,11.055,"MDP, wind7, Energiequelle",Repowering geplant,1230636.9707,6906490.1373
6812,Windpark Neuferchau-Kusey,2014,,,Enercon E-101 (12×),Kusey,,52.5844,11.055,,,1230636.9707,6906490.1373
6813,Windpark Niemberg-Eismannsdorf,2011,14.85,7,Enercon E-82 E2 (1×),Niemberg,SK,51.5686,12.1056,Energiepark Niemberg,,1347589.2277,6722495.5366
6814,Windpark Niemberg-Eismannsdorf,2014,,,Enercon E-82 E4 (2×),,,51.5686,12.1056,,,1347589.2277,6722495.5366
6815,Windpark Niemberg-Eismannsdorf,2016,,,Enercon E-53 (1×),,,51.5686,12.1056,,,1347589.2277,6722495.5366
6816,Windpark Niemberg-Eismannsdorf,2017,,,Enercon E-92 (3×),,,51.5686,12.1056,,,1347589.2277,6722495.5366
6817,Windpark Niemberg-Eismannsdorf,2018,,,,,,51.5686,12.1056,,,1347589.2277,6722495.5366
6818,Windpark Ochtmersleben (Windpark Wartberg),2006,6,3,Vestas V80-2.0MW (3×),Ochtmersleben,BK,52.1606,11.4306,"Bürgerstrom, Germania Windpark, Notus energy",,1272448.5715,6829216.2477
6819,Windpark Ochtmersleben-Wellen (Windpark Wartberg),1999,8.5,5,Tacke TW 1.5s (1×),Ochtmersleben,BK,52.1406,11.4169,Notus energy,,1270923.4944,6825587.7714
6820,Windpark Ochtmersleben-Wellen (Windpark Wartberg),2002,,,GE Wind Energy 1.5sl (2×),Wellen,,52.1406,11.4169,,,1270923.4944,6825587.7714
6821,Windpark Ochtmersleben-Wellen (Windpark Wartberg),2006,,,Vestas V80-2.0MW (2×),,,52.1406,11.4169,,,1270923.4944,6825587.7714
6822,Windpark Pobzig,2001,7.5,5,GE Wind Energy 1.5s (5×),Pobzig,SLK,51.8086,11.8692,EOS,,1321273.3001,6765591.5916
6823,Windpark Polleben,1997,13,5,Enercon E-53 (1×),Polleben,MSH,51.5722,11.6178,"Germania Windpark, Trianel",Abbau von 5× Tacke TW 600e im Jahr 2016,1293287.5801,6723140.2933
6824,Windpark Polleben,2012,,,Enercon E-101 (4×),,,51.5722,11.6178,,,1293287.5801,6723140.2933
6825,Windpark Polleben,2013,,,,,,51.5722,11.6178,,,1293287.5801,6723140.2933
6826,Windpark Polleben,2016,,,,,,51.5722,11.6178,,,1293287.5801,6723140.2933
6827,Windpark Pollitz,2016,11,5,eno energy eno 100 2.2 (5×),Pollitz,SDL,52.9525,11.6172,,,1293220.7884,6974216.5346
6828,Windpark Prettin-Plossig,2001,27.5,15,Enron Wind 1.5sl (5×),Labrun,WB,51.6753,12.9503,"GSW, Repower, WSB",,1441620.8016,6741627.1218
6829,Windpark Prettin-Plossig,2005,,,Enercon E-70 (10×),Plossig,,51.6753,12.9503,,,1441620.8016,6741627.1218
6830,Windpark Prettin-Plossig,2006,,,,Prettin,,51.6753,12.9503,,,1441620.8016,6741627.1218
6831,Windpark Purzien,2007,3.2,4,Enercon E-48 (4×),Purzien,WB,51.7561,12.9833,WSB,,1445294.3448,6756144.7802
6832,Windpark Queis-Reußen-Sietzsch,2003,39.1,21,Enercon E-66/18.70 (14×),Landsberg,SK,51.4886,12.1372,"WSB Neue Energien, easyenergy, WP Sietzsch","Erweiterung 2022 (1× GE Wind Energy 5.5-158), weitere Anlage in Planung (1× Vestas V150-4.2MW)",1351106.9237,6708180.7641
6833,Windpark Queis-Reußen-Sietzsch,2004,,,Vestas V80-2.0MW (3×),,,51.4886,12.1372,,,1351106.9237,6708180.7641
6834,Windpark Queis-Reußen-Sietzsch,2009,,,Enercon E-53 (3×),,,51.4886,12.1372,,,1351106.9237,6708180.7641
6835,Windpark Queis-Reußen-Sietzsch,2022,,,GE Wind Energy 5.5-158 (1×),,,51.4886,12.1372,,,1351106.9237,6708180.7641
6836,Windpark Quenstedt-Arnstedt,2000,13.44,11,Vestas V47-660kW (4×),Quenstedt,MSH,51.6842,11.4731,"N.prior energy, e.n.o. energy, SAB WindTeam",,1277179.6498,6743224.9499
6837,Windpark Quenstedt-Arnstedt,2008,,,GE Wind Energy 1.5sl (4×),Arnstedt,,51.6842,11.4731,,,1277179.6498,6743224.9499
6838,Windpark Quenstedt-Arnstedt,2009,,,Enercon E-53 (1×),,,51.6842,11.4731,,,1277179.6498,6743224.9499
6839,Windpark Quenstedt-Arnstedt,,,,Vestas V80-2.0MW (2×),,,51.6842,11.4731,,,1277179.6498,6743224.9499
6840,Windpark Quenstedt-Aschersleben,2000,37.1,20,Vestas V47-660kW (4×),Aschersleben,MSH,51.7083,11.4581,"Enertrag, Prokon, SAB WindTeam GmbH, heliotec, wpd",Erweiterung 2022 (2× Nordex N149/4500); Erweiterung geplant (1× Enercon E-138 EP3 E2); Repowering geplant (4× Vestas V162-5.6MW statt 8× Tacke TW 1.5s),1275509.8575,6747553.2304
6841,Windpark Quenstedt-Aschersleben,2003,,,Tacke TW 1.5s (8×),Quenstedt,SLK,51.7083,11.4581,,,1275509.8575,6747553.2304
6842,Windpark Quenstedt-Aschersleben,2016,,,Enercon E-66/20.70 (3×),,,51.7083,11.4581,,,1275509.8575,6747553.2304
6843,Windpark Quenstedt-Aschersleben,2022,,,Enercon E-92 (2×),,,51.7083,11.4581,,,1275509.8575,6747553.2304
6844,Windpark Quenstedt-Aschersleben,,,,Enercon E-101 (1×),,,51.7083,11.4581,,,1275509.8575,6747553.2304
6845,Windpark Quenstedt-Aschersleben,,,,Nordex N149/4500 (2×),,,51.7083,11.4581,,,1275509.8575,6747553.2304
6846,Windpark Querfurt,1995,2.1,4,NEG Micon NM 48/600 (1×),Querfurt,SK,51.3858,11.5683,,,1287777.2653,6689823.1076
6847,Windpark Querfurt,1999,,,Enercon E-40/5.40 (3×),,,51.3858,11.5683,,,1287777.2653,6689823.1076
6848,Windpark Querfurt,2004,,,,,,51.3858,11.5683,,,1287777.2653,6689823.1076
6849,Windpark Redekin-Wulkow,2009,26.6,13,Vestas V90-2.0MW (3×),Redekin,JL,52.4736,12.0928,"Prokon, Ventotec",,1346164.3383,6886215.6089
6850,Windpark Redekin-Wulkow,2011,,,Enercon E-82 (8×),Wulkow,,52.4736,12.0928,,,1346164.3383,6886215.6089
6851,Windpark Redekin-Wulkow,2017,,,Enercon E-82 E2 (2×),,,52.4736,12.0928,,,1346164.3383,6886215.6089
6852,Windpark Reinstedt,1998,57.75,35,Wind World W5200/750 (3×),Falkenstein,HZ,51.7544,11.3853,"MDP, Juwi, wpd",eine NEG Micon NM 72c/1500 mittlerweile zurückgebaut; Repowering geplant (5× Vestas V162-6.2MW & 2× Vestas V150-6.0MW statt 13× NEG Micon NM 72c/1500); weiteres Repowering geplant (2× Vestas V162-6.2MW statt 3× Wind World W5200/750),1267405.7985,6755839.067
6853,Windpark Reinstedt,2001,,,NEG Micon NM 72c/1500 (17×),,,51.7544,11.3853,,,1267405.7985,6755839.067
6854,Windpark Reinstedt,2004,,,Enercon E-70 (1×),,,51.7544,11.3853,,,1267405.7985,6755839.067
6855,Windpark Reinstedt,2010,,,Enercon E-82 (14×),,,51.7544,11.3853,,,1267405.7985,6755839.067
6856,Windpark Reinstedt,2011,,,,,,51.7544,11.3853,,,1267405.7985,6755839.067
6857,Windpark Rippachtal,2016,14.4,6,Nordex N117/2400 (6×),Großkorbetha Rippach,BLK,51.2394,12.0686,"Aquavent, MBBF",errichtet am Kreuz Rippachtal,1343470.4066,6663750.5633
6858,Windpark Rippachtal,2017,,,,,,51.2394,12.0686,,,1343470.4066,6663750.5633
6859,Windpark Samswegen,2000,4,4,AN Bonus 1000/54 (4×),Samswegen,BK,52.2583,11.5864,wpd,,1289792.1481,6846964.833
6860,Windpark Sandersdorf-Brehna (Windpark Freiheit III),1998,25,17,DeWind D4 48/600 (4×),Sandersdorf-Brehna,ABI,51.5714,12.2236,Enertrag,errichtet neben ehemaliger Giftmülldeponie,1360724.9277,6722997.0096
6861,Windpark Sandersdorf-Brehna (Windpark Freiheit III),1999,,,Südwind S77 (3×),,,51.5714,12.2236,,,1360724.9277,6722997.0096
6862,Windpark Sandersdorf-Brehna (Windpark Freiheit III),2003,,,DeWind D8 80/2000 (7×),,,51.5714,12.2236,,,1360724.9277,6722997.0096
6863,Windpark Sandersdorf-Brehna (Windpark Freiheit III),2004,,,Enercon E-53 (2×),,,51.5714,12.2236,,,1360724.9277,6722997.0096
6864,Windpark Sandersdorf-Brehna (Windpark Freiheit III),2005,,,Nordex N100/2500 (1×),,,51.5714,12.2236,,,1360724.9277,6722997.0096
6865,Windpark Sandersdorf-Brehna (Windpark Freiheit III),2010,,,,,,51.5714,12.2236,,,1360724.9277,6722997.0096
6866,Windpark Sandersdorf-Brehna (Windpark Freiheit III),2011,,,,,,51.5714,12.2236,,,1360724.9277,6722997.0096
6867,Windpark Sandersdorf-Brehna (Windpark Freiheit III),2012,,,,,,51.5714,12.2236,,,1360724.9277,6722997.0096
6868,Windpark Schafstädt,1999,2.2,4,Enercon E-40/5.40 (2×),Schafstädt,SK,51.3681,11.7719,WSB,,1310441.9137,6686666.4685
6869,Windpark Schafstädt,2002,,,Enercon E-40/6.44 (2×),,,51.3681,11.7719,,,1310441.9137,6686666.4685
6870,Windpark Schermen,2001,17.2,10,Enercon E-40 6.44 E1 (2×),Schermen,JL,52.2086,11.8228,EWZ,Repowering geplant (4× Vestas V150-4.2MW statt 2× Enercon E-40 6.44 E1),1316108.0758,6837931.2486
6871,Windpark Schermen,2007,,,Vestas V90-2.0MW (8×),,,52.2086,11.8228,,,1316108.0758,6837931.2486
6872,Windpark Schermen,2010,,,,,,52.2086,11.8228,,,1316108.0758,6837931.2486
6873,Windpark Schinne-Grassau,2009,93.5,44,Enercon E-70 (27×),Grassau,SDL,52.6581,11.7047,Enercon Invest,,1302961.2439,6920004.3912
6874,Windpark Schinne-Grassau,2012,,,Enercon E-82 E2 (9×),Schinne,,52.6581,11.7047,,,1302961.2439,6920004.3912
6875,Windpark Schinne-Grassau,2014,,,Enercon E-92 (8×),,,52.6581,11.7047,,,1302961.2439,6920004.3912
6876,Windpark Schinne-Grassau,2020,,,,,,52.6581,11.7047,,,1302961.2439,6920004.3912
6877,Windpark Schkortleben,2006,27.6,12,Siemens SWT-2.3-93 (12×),Weißenfels,BLK,51.2533,11.9833,MBBF,,1333974.854,6666222.46
6878,Windpark Schkortleben,2007,,,,,,51.2533,11.9833,,,1333974.854,6666222.46
6879,Windpark Schochwitz-Gorsleben,1997,1.8,3,Nordex N43/600 (3×),Gorsleben,SK,51.5428,11.7414,,,1307046.6692,6717876.2738
6880,Windpark Schwanebeck,2003,51.4,28,NEG Micon NM 82/1500 (13×),Schwanebeck,HZ,51.9914,11.1247,"Energiequelle, wpd",eine weitere Anlage wurde 2016 abgebaut,1238395.9392,6798570.6134
6881,Windpark Schwanebeck,2005,,,Enercon E-82 (3×),,,51.9914,11.1247,,,1238395.9392,6798570.6134
6882,Windpark Schwanebeck,2008,,,Enercon E-70 E4 (1×),,,51.9914,11.1247,,,1238395.9392,6798570.6134
6883,Windpark Schwanebeck,2009,,,Vestas V80-2.0MW (1×),,,51.9914,11.1247,,,1238395.9392,6798570.6134
6884,Windpark Schwanebeck,2010,,,Vestas V90-2.0MW (9×),,,51.9914,11.1247,,,1238395.9392,6798570.6134
6885,Windpark Schwanebeck,2011,,,Vestas V126-3.6MW (1×),,,51.9914,11.1247,,,1238395.9392,6798570.6134
6886,Windpark Schwanebeck,2013,,,,,,51.9914,11.1247,,,1238395.9392,6798570.6134
6887,Windpark Schwanebeck,2021,,,,,,51.9914,11.1247,,,1238395.9392,6798570.6134
6888,Windpark Schwerz,2003,14.5,7,Enercon E-66/18.70 (2×),Schwerz,SK,51.5594,12.1564,Umweltplan,,1353244.2579,6720848.0571
6889,Windpark Schwerz,2007,,,Enercon E-70 (2×),,,51.5594,12.1564,,,1353244.2579,6720848.0571
6890,Windpark Schwerz,2012,,,Enercon E-70 E4 (3×),,,51.5594,12.1564,,,1353244.2579,6720848.0571
6891,Windpark Seehausen,2008,8,4,Gamesa G80-2.0MW (4×),Seehausen,BK,52.1142,11.2792,,eine Anlage 2014 abgebrannt,1255594.8006,6820800.6766
6892,Windpark Sichau,2002,18.3,9,Vestas V80-2.0MW (8×),Sichau,SAW,52.5081,11.2047,Windkonzept,,1247301.4985,6892523.0447
6893,Windpark Sichau,2003,,,Enercon E-82 E2 (1×),,,52.5081,11.2047,,,1247301.4985,6892523.0447
6894,Windpark Sichau,2015,,,,,,52.5081,11.2047,,,1247301.4985,6892523.0447
6895,Windpark Siersleben,2002,20,11,Enron Wind 1.5s (4×),Siersleben,MSH,51.6078,11.5206,"Prokon, e.n.o. energy, wind7, eab",,1282467.3256,6729518.9714
6896,Windpark Siersleben,2009,,,Vestas V90-2.0MW (7×),,,51.6078,11.5206,,,1282467.3256,6729518.9714
6897,Windpark Siersleben,2011,,,,,,51.6078,11.5206,,,1282467.3256,6729518.9714
6898,Windpark Siestedt,1999,31.4,16,Enercon E-40/5.40 (3×),Behnsdorf,BK,52.3253,11.1233,"WindStrom, Naturwind",Erweiterung geplant,1238240.0919,6859158.9414
6899,Windpark Siestedt,2008,,,Enercon E-70 E4 (13×),Siestedt,,52.3253,11.1233,,,1238240.0919,6859158.9414
6900,Windpark Sonnenberg (Windpark Oschersleben),2005,73.05,38,Gamesa G58-850kW (1×),Oschersleben,BK,52.0242,11.3672,"Enertrag, Infigen",eine weitere Gamesa G58-850kW wurde bereits abgebaut,1265390.9157,6804502.3081
6901,Windpark Sonnenberg (Windpark Oschersleben),2011,,,Enercon E-70 (33×),,,52.0242,11.3672,,Erweiterung geplant (6× Siemens Gamesa SG 6.2-170),1265390.9157,6804502.3081
6902,Windpark Sonnenberg (Windpark Oschersleben),,,,Enercon E-82 E2 (4×),,,52.0242,11.3672,,,1265390.9157,6804502.3081
6903,Windpark Spören-Beyersdorf,1999,1.7,3,Enercon E-40/5.40 (1×),Spören,ABI,51.6014,12.1503,Energiequelle,,1352565.209,6728371.8741
6904,Windpark Spören-Beyersdorf,2002,,,Enercon E-40/6.44 (2×),Beyersdorf,,51.6014,12.1503,,,1352565.209,6728371.8741
6905,Windpark Staßfurt-Nord,2001,4.5,3,Südwind S70 (3×),Staßfurt,SLK,51.8739,11.5908,,,1290281.9539,6777356.9928
6906,Windpark Stegelitz-Ziepel-Tryppehna,2009,43,17,Vestas V90-2.0MW (8×),Stegelitz,JL,52.1736,11.8847,"Germania Windpark, Lorica, Drewag, Boreas, WP Ziepel",Erweiterung geplant (6× Enercon E-138 EP3 E2),1322998.7522,6831575.6318
6907,Windpark Stegelitz-Ziepel-Tryppehna,2010,,,Enercon E-82 E3 (9×),Ziepel Tryppehna,,52.1736,11.8847,,,1322998.7522,6831575.6318
6908,Windpark Stößen-Osterfeld,1997,34.5,19,Enercon E-40/5.40 (1×),Görschen,BLK,51.1,11.9211,Alternative Energiezentrum,2 weitere Enercon E-40/5.40 wurden mittlerweile abgebaut,1327050.7817,6639001.6638
6909,Windpark Stößen-Osterfeld,1999,,,Enercon E-66/15.66 (7×),Löbitz,,51.1,11.9211,,2022 Abbau von 2× Enercon E-40/5.40 und 1× Enercon E-66/15.66,1327050.7817,6639001.6638
6910,Windpark Stößen-Osterfeld,2000,,,Enercon E-70 (6×),Osterfeld,,51.1,11.9211,,,1327050.7817,6639001.6638
6911,Windpark Stößen-Osterfeld,2005,,,Enercon E-82 (5×),Stößen,,51.1,11.9211,,,1327050.7817,6639001.6638
6912,Windpark Stößen-Osterfeld,2010,,,,,,51.1,11.9211,,,1327050.7817,6639001.6638
6913,Windpark Stößen-Osterfeld,2012,,,,,,51.1,11.9211,,,1327050.7817,6639001.6638
6914,Windpark Stößen-Osterfeld,2014,,,,,,51.1,11.9211,,,1327050.7817,6639001.6638
6915,Windpark Stößen-Teuchern (incl. Windpark Vier Berge),1999,204.6,81,Enercon E-66/15.66 (22×),Langendorf,BLK,51.1256,11.9586,"AEZ GmbH, Thüga, WP Prittitz",errichtet beiderseits der A 9,1331225.2626,6643541.0524
6916,Windpark Stößen-Teuchern (incl. Windpark Vier Berge),2001,,,GE Wind Energy 1.5sl (7×),Stößen,,51.1256,11.9586,,Repowering 2020 (3× Enercon E-126 EP3 4.0 und 4× Enercon E-138 EP3 E1 statt 11× GE Wind Energy 1.5sl),1331225.2626,6643541.0524
6917,Windpark Stößen-Teuchern (incl. Windpark Vier Berge),2002,,,Enercon E-70 (4×),Teuchern,,51.1256,11.9586,,"Erweiterung 2022 (1× Enercon E-115 EP3 E3-4.2 & 2× Enercon E-138 EP3 E2), Repowering im Gange (5× Enercon E-138 EP3 E2, 2× Enercon E-115 EP3 E3-4.2 & 1× Enercon E-103 EP2 statt 4× Enercon E-66/15.66 & 2× GE Wind Energy 1.5sl); Erweiterung geplant (2× Vestas V150-4.2MW)",1331225.2626,6643541.0524
6918,Windpark Stößen-Teuchern (incl. Windpark Vier Berge),2003,,,Enercon E-70 E4 (6×),,,51.1256,11.9586,,,1331225.2626,6643541.0524
6919,Windpark Stößen-Teuchern (incl. Windpark Vier Berge),2005,,,Enercon E-82 E2 (16×),,,51.1256,11.9586,,,1331225.2626,6643541.0524
6920,Windpark Stößen-Teuchern (incl. Windpark Vier Berge),2006,,,Enercon E-126 EP8 6.0 (3×),,,51.1256,11.9586,,,1331225.2626,6643541.0524
6921,Windpark Stößen-Teuchern (incl. Windpark Vier Berge),2007,,,Vestas V112-3.3MW (4×),,,51.1256,11.9586,,,1331225.2626,6643541.0524
6922,Windpark Stößen-Teuchern (incl. Windpark Vier Berge),2010,,,Enercon E-101 (5×),,,51.1256,11.9586,,,1331225.2626,6643541.0524
6923,Windpark Stößen-Teuchern (incl. Windpark Vier Berge),2012,,,Enercon E-115 (3×),,,51.1256,11.9586,,,1331225.2626,6643541.0524
6924,Windpark Stößen-Teuchern (incl. Windpark Vier Berge),2013,,,Enercon E-126 EP3 4.0 (3×),,,51.1256,11.9586,,,1331225.2626,6643541.0524
6925,Windpark Stößen-Teuchern (incl. Windpark Vier Berge),2014,,,Enercon E-138 EP3 E1 (4×),,,51.1256,11.9586,,,1331225.2626,6643541.0524
6926,Windpark Stößen-Teuchern (incl. Windpark Vier Berge),2017,,,Enercon E-115 EP3 E3-4.2 (1×),,,51.1256,11.9586,,,1331225.2626,6643541.0524
6927,Windpark Stößen-Teuchern (incl. Windpark Vier Berge),2018,,,Enercon E-138 EP3 E2 (3×),,,51.1256,11.9586,,,1331225.2626,6643541.0524
6928,Windpark Stößen-Teuchern (incl. Windpark Vier Berge),2020,,,,,,51.1256,11.9586,,,1331225.2626,6643541.0524
6929,Windpark Stößen-Teuchern (incl. Windpark Vier Berge),2022,,,,,,51.1256,11.9586,,,1331225.2626,6643541.0524
6930,Windpark Stößen-Teuchern (incl. Windpark Vier Berge),2023,,,,,,51.1256,11.9586,,,1331225.2626,6643541.0524
6931,Windpark Straach,1997,15,10,REpower MD77 (10×),Straach,WB,51.9592,12.6094,Prokon,eine Südwind S46/600 wurde 2018 abgebaut,1403671.9872,6792751.6504
6932,Windpark Straach,2006,,,,,,51.9592,12.6094,,,1403671.9872,6792751.6504
6933,Windpark Straach,2007,,,,,,51.9592,12.6094,,,1403671.9872,6792751.6504
6934,Windpark Straguth,2005,8.45,10,Gamesa G58-850kW (9×),Zerbst/Anhalt,ABI,52.0219,12.1761,wpd,,1355437.2518,6804086.2243
6935,Windpark Straguth,2009,,,Enercon E-53 (1×),,,52.0219,12.1761,,,1355437.2518,6804086.2243
6936,Windpark Sylda,2002,17.1,8,Enercon E-66/18.70 (3×),Sylda,MSH,51.6592,11.4258,Windwärts,,1271914.2379,6738737.4663
6937,Windpark Sylda,2015,,,Enercon E-70 E4 (1×),Walbeck,,51.6592,11.4258,,,1271914.2379,6738737.4663
6938,Windpark Sylda,,,,Enercon E-92 (4×),,,51.6592,11.4258,,,1271914.2379,6738737.4663
6939,Windpark Thurland,2002,62.7,32,GE Wind Energy 1.5sl (5×),Thurland,ABI,51.7047,12.2369,"Enertrag, WSB, WP Thurland",,1362205.4769,6746906.5358
6940,Windpark Thurland,2005,,,DeWind D8 80/2000 (5×),Zörbig,,51.7047,12.2369,,,1362205.4769,6746906.5358
6941,Windpark Thurland,2006,,,Enercon E-66/20.70 (4×),Bobbau,,51.7047,12.2369,,,1362205.4769,6746906.5358
6942,Windpark Thurland,2007,,,Enercon E-70 (14×),Raguhn,,51.7047,12.2369,,,1362205.4769,6746906.5358
6943,Windpark Thurland,2013,,,Enercon E-70 E4 (3×),,,51.7047,12.2369,,,1362205.4769,6746906.5358
6944,Windpark Thurland,,,,Enercon E-82 E2 (1×),,,51.7047,12.2369,,,1362205.4769,6746906.5358
6945,Windpark Trebbichau,2002,33.7,19,AN Bonus 1300/62 (10×),Trebbichau an der Fuhne,ABI,51.6572,11.9536,"wpd, Lüdtke&Scheer, WP Trebbichau",Repowering geplant (8× Enercon E-160 EP5 E2 statt 10× AN Bonus 1300/62),1330668.6651,6738378.5746
6946,Windpark Trebbichau,2011,,,Enercon E-82 E2 (9×),Wieskau,,51.6572,11.9536,,,1330668.6651,6738378.5746
6947,Windpark Trebbichau,2012,,,,,,51.6572,11.9536,,,1330668.6651,6738378.5746
6948,Windpark Uhrsleben,1997,1.5,3,Enercon E-40/5.40 (3×),Uhrsleben,BK,52.2008,11.2889,BAUUNION-Wismar,"Errichtet an der A 2, Rotortausch einer Anlage im Jahr 2019",1256674.5996,6836514.4206
6949,Windpark Uhrsleben-Süd,2003,23.6,13,Enercon E-66/18.70 (12×),Uhrsleben,BK,52.1872,11.2719,Landwind,errichtet an der A 2,1254782.1683,6834044.6485
6950,Windpark Uhrsleben-Süd,2005,,,Enercon E-70 (1×),,,52.1872,11.2719,,,1254782.1683,6834044.6485
6951,Windpark Unseburg,2006,14,7,Vestas V80-2.0MW (7×),Unseburg,SLK,51.9269,11.5608,"ATM, Unternehmen, greenwind, SAB Windteam",,1286942.3692,6786918.8135
6952,Windpark Volkstedt,2013,13.8,6,Enercon E-82 E2 (6×),Volkstedt,MSH,51.5033,11.5336,Trianel,,1283914.479,6710809.2181
6953,Windpark Walkhügel (Windpark Aderstedt/Ilberstedt),2000,52.05,21,Enercon E-66/18.70 (12×),Bernburg,SLK,51.7711,11.6553,"Volkswind, WP Walkhügel",errichtet an der A 14,1297462.061,6758842.7476
6954,Windpark Walkhügel (Windpark Aderstedt/Ilberstedt),2001,,,Enercon E-70 E4 (3×),Güsten,,51.7711,11.6553,,Repowering 2022 (5× Enercon E-138 EP3 E2 statt 4× Enercon E-66/15.66 & 3× Enercon E-66/18.70),1297462.061,6758842.7476
6955,Windpark Walkhügel (Windpark Aderstedt/Ilberstedt),2002,,,Vestas V126-3.45MW (1×),Ilberstedt,,51.7711,11.6553,,,1297462.061,6758842.7476
6956,Windpark Walkhügel (Windpark Aderstedt/Ilberstedt),2009,,,Enercon E-138 EP3 E2 (5×),,,51.7711,11.6553,,,1297462.061,6758842.7476
6957,Windpark Walkhügel (Windpark Aderstedt/Ilberstedt),2017,,,,,,51.7711,11.6553,,,1297462.061,6758842.7476
6958,Windpark Walkhügel (Windpark Aderstedt/Ilberstedt),2022,,,,,,51.7711,11.6553,,,1297462.061,6758842.7476
6959,Windpark Wansleben am See-Teutschenthal,2002,49,14,Vestas V82-1.5MW (2×),Wansleben am See,MSH,51.4428,11.7575,"Ostwind, wind7, MDP, REWAG, e.n.o. energy",Repowering 2019 (2× Vestas V136-3.6MW statt 3× Südwind S70),1308838.913,6699996.8602
6960,Windpark Wansleben am See-Teutschenthal,2007,,,Vestas V90-2.0MW (1×),Teutschenthal,SK,51.4428,11.7575,,zweites Repowering im Gange (3× Vestas V150-5.6MW statt 5× Südwind S70),1308838.913,6699996.8602
6961,Windpark Wansleben am See-Teutschenthal,2014,,,Vestas V112-3.0MW (2×),,,51.4428,11.7575,,,1308838.913,6699996.8602
